id,amp_typical,amp_worst,cond_S,delta0_Ha,delta0_eV,e_homo_eV,e_lumo_eV,gap_eV,homo_split_eV,i_hi,i_lo,k_window,lambda_min_S,lumo_split_eV,n_atoms,n_basis,n_dropped,n_heavy,n_negative_eigs,n_occ,scf_check_max_deps_Ha
10,22.617214913434484,223.63607716915885,1202.035305481068,0.030004706613870002,0.8164696608675673,-6.967874368769281,-0.6164441332631864,6.351430235506095,3.0209158402230565,13,10,4,0.004471550443283789,2.454891180051614,7,62,0,3,13,12,
11,11.499704964332613,111.89969604643325,545.5279584486653,0.030708501816118727,0.8356209039540307,-6.936993307067376,0.8042146400590504,7.741207947126427,0.5176167567993644,13,10,4,0.00893657476589611,0.5800781134659063,6,57,0,3,12,12,
12,44.805907159817735,330.1623534392739,2095.3694467695955,0.0019185466482025682,0.05220631387518574,-8.812628152912046,1.6591427500485627,10.471770902960609,0.2653648312924058,14,11,4,0.0030288129145648584,1.258007399721713,11,82,0,3,13,13,
13,19.719697494460082,266.7536258648287,1540.4712101941914,0.033264247530267965,0.905166287728274,-7.1316082260582405,1.481993429926626,8.613601655984867,1.6650808361618616,14,11,4,0.0037487775349180344,0.9047544980240458,9,72,0,3,13,13,
14,27.575008302399954,110.77500456233842,615.8044477457762,0.01602503686381314,0.4360634677074155,-6.8707298573416535,1.687384863158648,8.558114720500301,1.6442974263091568,14,11,4,0.0090273072337113,1.1986841145316611,9,72,0,3,13,13,
15,43.14370363153869,305.98163782186055,1925.676502167419,0.03589707336820844,0.9768091285228891,-7.992852170040636,1.9573227768286288,9.950174946869264,0.0008556318907859283,13,10,4,0.0032681699696705,0.2554568069845954,9,72,0,3,12,12,
16,43.182360012764924,286.9687242959458,1574.9264578925051,0.010270559404686366,0.27947615892328526,-7.2963354679302705,1.9879976457892605,9.284333113719532,1.2498507989193215,13,10,4,0.003484700301238116,0.5857746038068934,7,62,0,3,12,12,
17,41.78056854517785,283.6435259814758,1652.6234366894746,0.028145983842927214,0.76589123762323,-6.700574971065485,-0.3278438831831755,6.37273108788231,2.834191973838793,17,14,4,0.003525551998903398,1.7251986895046874,10,86,0,4,17,16,
18,65.76066935732084,288.06428361221253,1599.9817018372469,0.045563118215316965,1.2398356083286013,-6.680358781882144,0.9037119317561422,7.584070713638286,0.5689365386467751,17,14,4,0.0034714473709145555,0.35137836798878447,9,81,0,4,16,16,
19,20.445674283712297,175.5456179288852,911.1287837064756,0.04374819843201248,1.1904491250996183,-6.815051904526161,1.1595004166426852,7.974552321168846,0.5850653816782948,17,13,5,0.00569652499332172,0.3188417008823724,8,76,0,4,16,16,
22,227.11703579725508,1404.4782537346653,6177.599495154494,0.09323685495480566,2.5371040725363767,-7.237289065692966,-0.7740074068087944,6.463281658884172,5.5889808953188734e-14,14,11,4,0.0007120081762326243,6.013818970131964e-14,6,66,0,4,15,13,
23,114.3588612878343,2384.055868024149,10207.314474222625,0.06887624108950385,1.8742179994582786,-8.549238010743622,-1.5781120648009341,6.9711259459426875,3.625284905071702e-14,14,11,4,0.0004194532575399658,6.098786585094581e-14,5,61,0,4,15,13,
24,962.6631689346597,8140.08280099258,33227.726010475635,0.04376234962747111,1.1908341987450854,-10.13060759943917,-2.523671067035641,7.6069365324035285,1.978214652077833e-07,14,11,4,0.00012284887321761183,3.6613228729123475e-07,4,56,0,4,15,13,
25,44.009479699448356,1069.1319868499363,4853.473975577154,0.06290050287443569,1.711609878783148,-7.613258733454656,-2.109969381944792,5.503289351509864,0.8734265136593982,15,11,5,0.0009353382110906391,2.5344635516195213,6,66,0,4,15,14,
26,52.92791412586207,589.2690640704474,2604.9115921225707,0.0025713956299359686,0.06997123967743327,-8.64480846222704,-3.0284140370890773,5.616394425137963,1.528615701148825,15,12,4,0.0016970176460518373,2.9021817988033405,5,61,0,4,16,14,
27,20.73257209376335,188.26666804552605,877.3702630717687,0.05835697097300846,1.5879740772924433,-7.315703130929788,-3.107086941563123,4.208616189366666,1.7000776844508574,16,13,4,0.0053116146919760816,3.6208449252913,6,66,0,4,16,15,
28,117.03820267852984,1999.4124557868815,10750.433849457035,0.010468760478711724,0.28486948490295894,-6.697343430487023,1.692021674570761,8.389365105057784,1.166916003344993e-06,16,13,4,0.0005001469292169852,2.1172432887501766e-06,10,86,0,4,15,15,
29,93.73748386316733,1347.263128641028,8084.302943572231,0.025097259123266207,0.6829312117188429,-7.2181940236243385,1.1773972149301744,8.395591238554513,0.035540090300116685,16,13,4,0.0007422455040454427,0.29271940964164134,10,86,0,4,15,15,
30,112.9989372219333,1006.3905057951013,5993.291966510526,0.02295965420268538,0.6247640185835934,-8.832222373858185,0.6826473498737677,9.514869723731953,0.04651050169201772,16,13,4,0.000993650073447332,0.3669673899716767,9,81,0,4,15,15,
31,95.22409652251434,987.97925946456,5489.619863418224,0.004899763211664021,0.13332934926647233,-7.177882641675755,0.2807524791516898,7.458635120827443,1.8399411048206762,16,13,4,0.001012166996847641,0.7478635867385008,8,76,0,4,15,15,
32,100.21855815582778,1221.6045920382053,6386.213184487257,0.010030323099208316,0.2729389960246129,-7.150113865589484,0.48799495271130416,7.638108818300789,0.5111637398825901,16,13,4,0.0008185954821367643,0.8422282500750192,8,76,0,4,15,15,
33,155.96972193251992,848.0715020689278,4379.729725270143,0.014568990880382438,0.3964424380603632,-8.178495932080036,-0.08320279163309653,8.09529314044694,1.182506680375239,16,12,5,0.001179145859235256,0.9716306492983532,7,71,0,4,16,15,
34,58.21410781072016,338.95278379776215,2051.6848362448513,0.013821915428329279,0.3761134793796487,-6.8746886083054735,-0.6589738404470943,6.215714767858379,2.7775117736358967,17,14,4,0.0029502634225203913,2.3605913332784434,10,86,0,4,17,16,
35,22.795438803969247,137.83662746336245,767.831449311262,0.035079972979866356,0.954574694253966,-6.87727220368521,0.8558571676671456,7.733129371352356,0.08790359457882413,17,14,4,0.0072549656677127,0.4912281049815304,9,81,0,4,16,16,
36,17.61386422068327,95.071112204028,502.5613408016066,0.03461606426067008,0.9419510949130345,-7.694041939378416,0.13114404628696721,7.825185985665383,0.630382316812788,17,14,4,0.010518442214643953,1.366391979141781,8,76,0,4,16,16,
37,20.39949339629736,258.13291906673174,1372.688975480207,0.03858796026912948,1.0500318913281212,-6.96262342301727,-1.030684733898369,5.931938689118901,1.4572047514403985,17,14,4,0.003873973159314419,2.3377969276910133,8,76,0,4,17,16,
41,60.06257972045226,311.29578459677674,1803.2437648353232,0.0043746237240136765,0.11903957583499855,-7.0854106998544255,1.1183578263475609,8.203768526201987,0.9998257027947242,18,15,4,0.003212378867562585,1.1089219382597568,10,86,0,4,17,17,
43,42.36849733970811,502.20490078177204,2999.0578904912877,0.003214946289106471,0.087483145232982,-7.184691097596423,1.9057627265818844,9.090453824178308,0.9713200320232647,17,14,4,0.0019912191188164842,0.6579439182907415,10,86,0,4,16,16,
44,36.63226134592459,331.8890837888287,2100.690553367236,0.003941059585999079,0.1072416946130745,-6.264488133650707,1.825571262963297,8.090059396614004,2.365247927177594,17,14,4,0.00301305480910686,0.9462174414155549,11,91,0,4,16,16,
45,25.234237482082946,420.4159489472134,2631.789336701345,0.029877441479338324,0.8130066001361782,-6.574971204023585,1.4896108856348498,8.064582089658435,1.3240690939928061,17,14,4,0.0023785967266564336,0.4516827893741018,10,86,0,4,16,16,
47,30.00631255055719,454.8449074624156,2829.8631886159146,0.0019404512864546059,0.05280236944724058,-6.610852499470549,1.6710967597694908,8.28194925924004,1.6303494710330197,17,14,4,0.002198551602081268,0.6063612580463368,10,86,0,4,16,16,
49,111.85770700298403,1185.7318805025072,7421.617020917812,0.03280930387754475,0.8927866402738619,-5.675175538210023,1.1786141327044184,6.853789670914441,0.8198488797410025,19,16,4,0.0008433609793608694,0.29659693158358913,10,95,0,5,18,18,
50,44.46923021047143,543.7925489593862,3283.791491186587,0.020088695557253122,0.5466412539864778,-6.281306160610127,0.7526657354328196,7.033971896042946,0.8276884638247831,19,16,4,0.0018389365612192054,0.545828226357293,9,90,0,5,18,18,
51,127.93427387166913,1275.0675900047843,7649.392204665091,0.0152999674216404,0.41633332306129006,-6.302322882675254,0.33983345080793104,6.642156333483185,1.3137862901666721,19,16,4,0.0007842721498365807,1.5316344041359826,9,90,0,5,18,18,
52,52.47164369934857,469.00026937909786,2700.781734675311,0.035449483307097185,0.9646295824901255,-7.019338578094355,-0.15109263134038547,6.868245946753969,0.905227869476309,19,16,4,0.002132194937380067,1.4783397002498788,8,85,0,5,19,18,
55,197.24570641795026,1176.1632786934458,6477.9595732756,0.0449572042192125,1.2233478485487528,-7.309331167795407,-1.6819961307074405,5.627335037087967,0.9659500675927406,19,15,5,0.0008502220891565849,2.4120185783379204,9,90,0,5,19,18,
56,91.75099419175424,741.3534306883113,4060.3320332094722,0.0019612817641907476,0.05336919562260719,-8.243779986321679,-2.458526405864749,5.7852535804569305,1.6306899654400586,19,16,4,0.001348884295404889,2.7293878886824876,8,85,0,5,19,18,
57,115.85545943790265,838.5090629389564,4383.842813871228,0.019362111507939424,0.5268698947804288,-7.420415823883911,-1.1223102149537412,6.29810560893017,0.5624080404005085,19,16,4,0.0011925929536110455,1.5812738299754205,8,85,0,5,19,18,
58,51.08256020500904,345.5720176497508,1901.4664962046209,0.04224897635205732,1.1496532140134448,-6.992754115638985,-2.712230330440703,4.280523785198282,1.7689595019736584,20,17,4,0.0028937528183012044,3.448273647735152,9,90,0,5,20,19,
59,41.73692819252224,519.541779978629,2755.3417515088076,0.028915071549129312,0.7868191802537363,-6.962535637731944,-1.7438143453049413,5.218721292427002,0.22131128992236068,20,17,4,0.001924773018333837,3.0402639996856973,9,90,0,5,20,19,
60,111.49418727891234,1507.809054855325,9780.743617160919,0.019096078211894553,0.5196307600074586,-7.212776159676629,1.168902178060086,8.381678337736716,0.01874945620330836,20,17,4,0.0006632139505860379,0.2962687988623235,13,110,0,5,19,19,
62,154.59557005846528,1209.9016797300862,7426.865689602334,0.009134636962121967,0.24856613459317928,-7.2773579269876585,0.572972643605293,7.850330570592951,1.6353044567930535,20,17,4,0.0008265134405161644,0.24586413447643413,11,100,0,5,19,19,
64,137.56569345939047,1147.1062621259525,6793.731869897388,0.012939525804711138,0.35210243451192347,-8.307900149435401,0.17874149116302968,8.48664164059843,0.744403073121974,20,17,4,0.0008717588187049752,0.4990114134881116,10,95,0,5,19,19,
68,55.11938156829527,321.49783205485255,1867.121519388458,0.04644871409628034,1.2639338999033518,-7.321766795777996,-0.8247095560170754,6.49705723976092,0.12939545248778664,21,18,4,0.0031104408810737625,2.093144370777829,11,100,0,5,21,20,
71,42.884662622326076,321.80521195573453,1848.6509161004853,0.03673506704233508,0.999612098061244,-6.636542736331389,0.9933479333768632,7.629890669708252,0.13357918977835445,21,18,4,0.0031074698694984267,0.2830926623956087,12,105,0,5,20,20,
72,33.50792124732739,213.61571774432647,1201.9065909969925,0.017159078321287435,0.46692230782571176,-6.647546128713899,1.1887487100871028,7.8362948388010025,0.24161112166800236,21,18,4,0.004681303466615155,0.5020561335291288,11,100,0,5,20,20,
75,28.087036721903562,208.58519326453774,1088.33487218325,0.018697656909844207,0.5087891640687371,-7.320358111326086,1.4287573443341721,8.749115455660258,0.18534147904985127,21,18,4,0.004794204153943718,0.35811838968172804,10,95,0,5,20,20,
76,42.77066831014244,322.2675697387151,1771.079060851113,0.008499247264960819,0.23127630012700592,-6.723759025873321,0.6770715870242421,7.400830612897562,0.5721513651941567,21,18,4,0.0031030115776488772,0.4368807695218794,10,95,0,5,20,20,
77,50.66184779671347,391.92734209034035,2277.1396938196194,0.003240673671871197,0.08818322298249132,-6.921009957018524,0.40190210948641736,7.322912066504941,1.2145357701670039,21,18,4,0.002551493332071477,0.49868797409762056,10,95,0,5,20,20,
78,53.20804776989638,435.68928868352117,2738.5837092869697,0.019828665804515325,0.5395654839492808,-7.073880340731445,1.116826102447505,8.19070644317895,0.5356580797718768,22,19,4,0.0022952136441582033,1.2201133142483693,13,110,0,5,21,21,
80,60.40918926827755,540.7658029854247,3538.0281771765494,0.006209746522890053,0.1689758111240422,-7.1706758461824105,1.3099452399459377,8.480621086128348,1.269824453600627,22,19,4,0.001849229360435266,1.0322131556694312,15,120,0,5,21,21,
85,104.71917628934479,542.8783809776253,3271.740314147971,0.02816009167327204,0.766275131243836,-7.1921723639299575,0.7072638996115049,7.899436263541462,0.2564072472629205,20,17,4,0.001842033197562927,0.9275951018280876,10,95,0,5,19,19,
86,127.28748634385782,1460.6027654667612,9528.608211201183,0.005735015928867659,0.1560577335673115,-6.6791018585509905,-0.6324715135678176,6.046630344983173,2.5371219472278077,20,17,4,0.0006846488474780017,2.1423563273301367,11,100,0,5,20,19,
87,119.94976343950519,763.2790730029786,4745.059109132719,0.023128520871351893,0.6293591147287513,-6.875142956861247,0.9818183885934465,7.856961345454693,0.1659012529632126,20,17,4,0.0013101367971031712,0.547741658853351,10,95,0,5,19,19,
88,72.99304136797984,514.1271452927376,3078.1535666705095,0.0357082303017405,0.9716704469013534,-7.6918757870825845,0.1455362803426097,7.837412067425193,0.6220215756227634,20,17,4,0.0019450441571814154,1.2665120791990412,9,90,0,5,19,19,
89,36.0153310002013,606.0424886431712,3743.4374969979885,0.0338885121873267,0.9221533944312184,-6.568165355003671,-0.792396132707498,5.775769222296173,0.3889922974207867,20,17,4,0.0016500493261435093,2.1380779892312574,10,95,0,5,20,19,
90,37.283321365895176,370.1882194618064,2144.3615388796247,0.010142358002879853,0.27598762106145114,-7.317971867975904,-1.0659763458421683,6.251995522133735,0.11788950102829727,20,17,4,0.0027013285335061115,2.619767733456194,9,90,0,5,20,19,
95,65.24138008063619,609.7502962311378,3749.806819498116,0.02540762201027584,0.691376616113682,-6.71358892432289,1.1021254375981155,7.815714361921006,0.7058972489291376,21,18,4,0.0016400156034051855,0.8779018968688168,11,100,0,5,20,20,
97,47.847581970832124,569.4372198719373,3727.859206565903,0.018145295747553206,0.4937586511343538,-6.916441398086974,1.5820413504590178,8.498482748545992,0.45527634627909913,21,18,4,0.0017561198409631416,0.554788049061661,13,110,0,5,20,20,
99,46.40672205314885,797.2945451335586,5003.015093648806,0.013211268347168167,0.35949692579418846,-7.03580042602233,1.7548202694174813,8.790620695439811,0.8519874352647224,21,18,4,0.0012542416176100706,0.4887579367188853,13,110,0,5,20,20,
102,114.0245321008085,1214.8081716077743,8331.1602678055,0.0024235490781596702,0.06594813005191094,-6.47283179208788,2.089779445008699,8.562611237096577,2.2508390179163054,20,17,4,0.0008231752332358121,0.4884757204488707,11,100,0,5,19,19,
103,239.31147076012212,1422.865850381456,7812.6745479465,0.013149539682010936,0.3578172032441458,-7.320472357198697,0.7348617490576272,8.055334106256325,0.1534984830754775,18,15,4,0.0007028069439799332,0.22408510913119487,9,90,0,5,17,17,
104,96.91951646961326,1443.1369815442722,7830.093608388751,0.023998395933091058,0.6530296210194884,-8.045404851076082,0.196007937045083,8.241412788121165,0.12198096149171711,18,15,4,0.0006929349138637691,0.2466963249073495,8,85,0,5,17,17,
105,125.59702474714044,1361.3576282119675,7292.684116715624,0.008760205667182774,0.23837734000400346,-9.573475001843189,-0.4244250562566269,9.149049945586562,0.22078260469253957,18,15,4,0.0007345608378552362,0.27747900252775726,7,80,0,5,19,17,
106,121.86881636337063,1336.3205504332368,7431.912878521371,0.005006063792602607,0.13622193543256508,-7.12982959921585,-1.0127979413160704,6.11703165789978,0.6340927348037223,19,16,4,0.0007483234465531483,1.910849613747766,9,90,0,5,19,18,
107,98.44903796610075,1013.3073391365383,5561.499538764019,0.0072744094816290916,0.19794676611608655,-7.848711650776654,-1.596436231989388,6.252275418787265,1.565707398446231,19,16,4,0.000986867420551915,1.9756010172634357,8,85,0,5,19,18,
108,23.94595782770461,171.96798736155924,896.081101956663,0.02139098923999938,0.5820784703933964,-6.75355119995156,-0.5931477757727375,6.160403424178822,0.5143785299661159,20,17,4,0.005815035782779269,1.367220723791344,9,90,0,5,20,19,
109,31.955327831508612,194.6480809915294,967.2748015444395,0.004704633190972307,0.12801959090524248,-7.956647037336052,-0.8633706780463549,7.093276359289697,0.46307161178583217,20,17,4,0.005137476798671945,0.8499204940982825,8,85,0,5,21,19,
110,20.712942586229037,120.86998025805056,616.4687251280142,0.014692751179805816,0.39981012736989197,-7.147260495135923,-1.1750188468746885,5.9722416482612335,1.097919870203454,20,16,5,0.008273352886010709,1.8693731500159094,8,85,0,5,20,19,
111,176.86326276921866,1981.8919940262829,10511.491283136003,0.0777667871164455,2.1161420813351217,-6.735696400065854,-0.3950321379440395,6.340664262121814,1.8784727939071744e-05,18,15,4,0.0005045683634699311,2.0111627576413425e-05,9,90,0,5,19,17,
112,185.4141737439944,3103.502118575475,16471.19631784563,0.07773664239178346,2.1153218015890642,-7.9059637179926705,-1.09647714131835,6.8094865766743204,5.313784004618433e-06,18,15,4,0.00032221663198316286,2.6340902296158378e-05,8,85,0,5,19,17,
113,79.07481219650796,1738.9734652906302,9226.713374625913,0.002190274954102067,0.059600417760984986,-7.243095712869159,-1.7010514366003038,5.542044276268855,0.5702836186401357,19,16,4,0.0005750519027228932,2.4646410211207868,9,90,0,5,19,18,
114,138.43522442346702,1956.6850901753792,10482.93743204938,0.014715552807596032,0.4004305912707287,-6.684456776562733,0.7489181913264776,7.43337496788921,0.384558573955961,20,17,4,0.0005110684417339579,0.8374222913350833,11,100,0,5,19,19,
115,116.89350923084957,2205.64344018896,13250.087899084328,0.012255830471923496,0.33349813673685963,-6.67725729341718,1.3668946267196078,8.044151920136787,0.03500445058597924,20,17,4,0.0004533824378768713,0.32674766393834365,13,110,0,5,19,19,
116,23.370984952755233,201.45872838975993,1104.9682352502305,0.016180124357597206,0.440283613402696,-6.782119537923592,0.5599865499589238,7.342106087882516,0.055450227391762995,21,18,4,0.004963795850360533,1.1763523756045522,12,105,0,5,20,20,
118,92.22859605229003,1419.0264230616829,9107.149519069155,0.013737950144295574,0.3738286676045534,-8.773478801644389,0.7782997563084939,9.551778557952883,0.029749909816703692,20,17,4,0.000704708512645174,0.31071182827444405,12,105,0,5,19,19,
120,105.86393951555597,1233.86784080799,6984.770514108698,0.0018528902843718553,0.050419713199481096,-7.041710819312719,0.6961824409044834,7.737893260217203,0.5942752987733179,20,17,4,0.0008104595702447004,0.6108968886707369,11,100,0,5,19,19,
121,42.16125037014003,917.2005297960903,5160.061769476891,0.004619123807735881,0.12569276205033986,-7.767969262514159,0.15529123551030943,7.923260498024469,1.439197179864124,20,17,4,0.0010902741194690733,0.7319805230295701,10,95,0,5,19,19,
122,46.58972834586248,1383.1006491377766,8206.588591326696,0.002605886279278366,0.07090977805856417,-7.29340642603049,1.291973722772062,8.585380148802551,0.06110265808366261,20,17,4,0.000723013181017158,0.08259771114162598,11,100,0,5,19,19,
123,201.4451916037595,1175.2635048948064,6915.161141035242,0.027428941652652805,0.7463795256290039,-7.917662591893237,0.8001154858649026,8.717778077758139,1.0016573721747573,21,16,6,0.0008508730134434884,0.215187749173568,10,95,0,5,19,19,
124,36.710663732182105,526.6863795676427,3400.391537022589,0.005294742272265618,0.14407727704357987,-6.843144521615556,-0.6286280485161654,6.2145164730993905,2.482183804412342,21,18,4,0.0018986631110926029,2.147562745507688,13,110,0,5,21,20,
126,32.24329929029716,288.04982869846344,1696.1850687568158,0.02676244367884882,0.7282431918316553,-7.613102207609613,0.14265380023187532,7.755756007841488,0.6393682744646257,21,18,4,0.0034716215750533247,1.2738228484577843,11,100,0,5,20,20,
127,32.32502781610086,265.9407036147191,1499.9994717878114,0.045017106497991864,1.2249778725936329,-7.066952615715403,-0.8405871160058007,6.226365499709602,0.3592985096064953,21,18,4,0.0037602367234793343,2.247496083708403,11,100,0,5,21,20,
136,128.75554155705476,1356.6904672351995,8257.2998411417,0.01059002158478517,0.2881691676969392,-6.651310873821681,0.6830910155875061,7.334401889409187,1.0455846671468068,19,16,4,0.0007370878060622779,0.20303912806032967,10,95,0,5,18,18,
137,168.26906200882772,1299.0778805329394,7313.937647967101,0.0049224079101929386,0.13394554290456664,-7.347316757303723,0.3424799264049008,7.689796683708623,0.44508881969000325,19,16,4,0.0007697767893559666,0.4106840770070014,9,90,0,5,18,18,
138,135.1099230066841,1278.960407396055,8174.178300324019,0.03300065221536891,0.897993493801923,-8.081652767524508,0.5796823042486253,8.661335071773133,0.534477464472889,19,16,4,0.0007818850327321591,0.2174834236463875,10,95,0,5,18,18,
139,50.94504263344655,1239.122739274541,7493.517780778897,0.002378225986425675,0.06471482589687486,-7.501486845585471,0.11841934062866866,7.6199061862141395,1.7032945051672768,19,16,4,0.0008070225558006157,0.26695612952815295,9,90,0,5,18,18,
140,102.5910039242564,1135.3621816497803,6352.754649328663,0.023860909874639957,0.649288434779537,-8.376626539834021,-0.2608031621022546,8.115823377731767,0.5376192367717552,19,16,4,0.0008807762105893934,0.4832458433113539,8,85,0,5,19,18,
141,102.89327235669235,588.1308502004764,3817.880667046091,0.005657704949304239,0.1539539946413556,-6.848702570947941,-0.5445518565039873,6.304150714443954,1.4993364143135006,20,17,4,0.0017003018965237576,2.1667640972230577,11,100,0,5,20,19,
142,37.87612204916186,553.6265557960761,3411.628803114328,0.01333848269804691,0.3629586046319826,-7.142073194756131,-1.1544280615045333,5.987645133251598,0.2573426808696654,20,17,4,0.0018062717359395276,2.9713037356220418,10,95,0,5,20,19,
143,88.07280047228798,550.553363462273,3139.859402466389,0.004119813704834857,0.11210584198377609,-7.242405039308284,-1.2452113349599658,5.9971937043483186,1.0359517960015525,20,17,4,0.0018163543561177892,3.176814691660641,9,90,0,5,20,19,
144,28.760900691607045,319.1086547902782,1921.959734610134,0.009170487168720973,0.2495416684119433,-7.02154338058204,-0.14065321708854914,6.880890163493491,0.5279771817687241,20,17,4,0.0031337288568911155,2.002154367050509,10,95,0,5,20,19,
149,66.02999008108024,562.8799230815791,3714.6969665049146,0.004549268968726483,0.12379191504490383,-7.101230526880807,1.5139493619237923,8.6151798888046,0.7545225453401625,21,18,4,0.0017765778436817125,0.5173526771065601,13,110,0,5,20,20,
150,81.46211786080264,603.8673491131914,3821.3956987082765,0.020917903788218242,0.5692051594376222,-6.566392699762143,1.234594046271512,7.800986746033655,0.8594234085662251,21,18,4,0.0016559928293333772,0.5734988110996609,12,105,0,5,20,20,
153,54.88564286584393,441.3828178387234,2690.8539003277624,0.03413836136656692,0.9289521369507672,-6.821049141239396,0.5570873580800235,7.378136499319419,0.6677546647432264,20,17,4,0.002265606995978238,1.0945956759172426,10,95,0,5,19,19,
154,114.72681235304275,964.2074648407252,5990.905537559182,0.031817756005041595,0.8658052481337909,-6.303875100777813,0.31574652090960725,6.619621621687421,1.2931770484511491,20,17,4,0.0010371211969046384,1.6381736918328018,11,100,0,5,19,19,
157,42.610787731470474,350.3826010635275,2144.7428315893044,0.011667650940883553,0.31749295633574764,-7.027289361240795,1.5712173961936233,8.59850675743442,0.40932090624214745,21,18,4,0.002854022993620882,0.907724570393851,11,100,0,5,20,20,
159,55.161787253563816,548.9549911428533,3644.87708885474,0.016114968800981955,0.4385106403855661,-6.4448498040768865,1.9324053110295423,8.37725511510643,1.1238072871745235,20,17,4,0.0018216429691587817,0.2719320444155113,11,100,0,5,19,19,
161,67.76563966515891,700.3211774534491,4215.124772958276,0.014171496551923624,0.38562606635808083,-6.758077963798525,0.5180521620485037,7.276130125847028,0.29636047890199907,19,16,4,0.0014279162649861047,1.0016484982393397,9,90,0,5,18,18,
162,80.57454475129502,620.0749347277787,3584.8737939573807,0.03837370526160222,1.04420171556316,-7.173181497157439,-0.1760371779453292,6.99714431921211,0.15158281648979077,20,16,5,0.0016127083099061466,1.3849132749910862,8,85,0,5,19,18,
163,44.02781562403965,364.6013446199995,2114.033120548553,0.0023451227369911884,0.06381404059051575,-7.485432963270584,0.041323143180460944,7.526756106451044,0.08558527260553503,19,16,4,0.0027427216458629235,1.2669543347559058,8,85,0,5,18,18,
164,50.140999293735085,349.9331492918437,2028.175899685727,0.003795468032410633,0.10327994661422583,-6.828826414955797,0.3237192340516899,7.152545649007486,0.5397112183389673,19,16,4,0.002857688681462989,0.6556024791423506,8,85,0,5,18,18,
165,86.54258706471512,645.9682625947928,3733.5041982660323,0.00290372902340047,0.07901449200943571,-7.60400903356734,-0.23684088036382267,7.367168153203516,0.4288087982315607,19,16,4,0.001548063671089808,1.5817672290971092,8,85,0,5,19,18,
166,45.13915411193548,641.7423356470939,3681.9738176177575,0.027030271270029188,0.7355311518625968,-7.453938003404291,-0.5457697039607889,6.908168299443502,0.9094225226040821,19,15,5,0.0015582577998250044,1.8967577434984704,8,85,0,5,19,18,
167,34.33882253373007,552.5786066456974,3022.2787980938624,0.04098352588426542,1.115218552559193,-7.976089257399695,-1.3549382041398834,6.621151053259812,0.34108224608497933,19,16,4,0.0018096972774068695,1.9994921710069227,7,80,0,5,19,18,
168,45.26319695309503,232.00256575433053,1275.2715902433642,0.037875855440006156,1.0306545317752132,-8.467474748850025,-1.0781369340649838,7.389337814785041,0.01864373618775682,19,16,4,0.004310297158777582,1.8108822543450398,7,80,0,5,19,18,
